msoa_code,msoa_name,local_auth_code,local_auth_name,covid_19_deaths,covid_19_deaths_per_thousand,ons_total_deaths,ons_deaths_per_thousand,march_deaths,april_deaths,may_deaths,june_deaths,july_deaths,total_population_mid_2018,over_70_prop,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,hypertension,obesity,diabetes,asthma,heart_disease,income_rank,education_rank,health_rank,housing_rank,living_environment_rank
E02000789,Richmond upon Thames 006,E09000027,Richmond upon Thames,4,0.612557427258805,4,0.6125574272588055,0,4,0,0,0,6530,0.116692189892802,0.142834086507424,0.0091994835377663,0.00661717236927049,0.0238863783085861,8.29,2.73,2.47,3.53,1.59,25070.0,32553.5,32107.0,21906.0,10631.0
E02000790,Richmond upon Thames 007,E09000027,Richmond upon Thames,3,0.450992182802164,3,0.45099218280216474,0,3,0,0,0,6652,0.0762176788935658,0.100597448732439,0.00855804941062489,0.00371387049895042,0.019538188277087,9.43,3.55,3.23,4.73,1.8,29401.5,32794.0,32389.0,29093.0,7499.0
E02000791,Richmond upon Thames 008,E09000027,Richmond upon Thames,2,0.282645562464669,3,0.423968343697004,0,2,0,0,1,7076,0.110090446579988,0.12481668567704,0.0114062245396773,0.0014665145836728,0.0174352289392211,8.16,2.92,2.49,3.68,1.58,30384.5,32585.5,32452.5,18592.5,8470.5
E02000792,Richmond upon Thames 009,E09000027,Richmond upon Thames,5,0.691276095672611,13,1.7973178487487902,0,9,4,0,0,7233,0.126780035946356,0.09915581628273,0.00801259121476606,0.00729718128487623,0.0200314780369151,8.92,3.14,2.56,4.5,1.79,29927.0,32522.0,32454.0,20543.0,7551.5
E02000793,Richmond upon Thames 010,E09000027,Richmond upon Thames,5,0.602845430431637,10,1.2056908608632746,0,10,0,0,0,8294,0.117795997106341,0.228884511204136,0.0240088648116227,0.0217926619059345,0.0700566362964787,11.25,5.48,4.4,4.24,2.24,23057.0,28572.0,26849.0,22058.0,11401.0
E02000794,Richmond upon Thames 011,E09000027,Richmond upon Thames,4,0.572327943911861,6,0.8584919158677923,1,3,1,1,0,6989,0.101731292030333,0.149947041912543,0.00983507338477833,0.0163413527008624,0.0366167347556362,9.11,3.68,3.21,4.78,1.85,30381.0,32051.5,31844.5,15890.0,10204.0
E02000795,Richmond upon Thames 012,E09000027,Richmond upon Thames,2,0.2798376941374,2,0.2798376941374003,0,2,0,0,0,7147,0.143696655939555,0.11481588866338,0.0137721078573499,0.0088431429399826,0.0205856770078283,9.02,2.88,2.6,3.7,1.65,28367.0,31213.5,32096.0,20489.0,11485.0
E02000796,Richmond upon Thames 013,E09000027,Richmond upon Thames,7,0.646233382570162,12,1.1078286558345642,1,10,1,0,0,10832,0.116414327917282,0.304373121303209,0.0375254533113546,0.0452826529622806,0.0938621157762047,11.64,6.27,4.88,4.23,2.25,14158.0,20810.5,29447.0,13888.0,12792.0
E02000797,Richmond upon Thames 014,E09000027,Richmond upon Thames,2,0.255591054313099,2,0.25559105431309903,0,2,0,0,0,7825,0.0796166134185303,0.100874050723599,0.00974351626307494,0.00530161914314371,0.0193437455222811,8.3,3.71,2.86,4.69,1.69,28842.0,32242.0,30697.0,24115.5,8435.5
E02000798,Richmond upon Thames 015,E09000027,Richmond upon Thames,2,0.179372197309417,5,0.4484304932735426,0,4,0,0,1,11150,0.0930044843049327,0.159954407294832,0.0176671732522796,0.0144376899696048,0.0360942249240121,9.32,4.86,3.45,4.34,1.88,22641.0,30419.0,30661.0,13714.0,9282.0
E02000799,Richmond upon Thames 016,E09000027,Richmond upon Thames,2,0.312207305650952,7,1.092725569778333,0,6,1,0,0,6406,0.102716203559163,0.100077942322681,0.011223694466095,0.00420888542478565,0.0185502727981293,7.96,3.99,2.71,4.47,1.65,27838.5,32468.0,31754.5,27064.5,12578.5
E02000800,Richmond upon Thames 017,E09000027,Richmond upon Thames,3,0.550964187327823,3,0.5509641873278237,1,2,0,0,0,5445,0.115702479338842,0.169560185185185,0.0229552469135802,0.00559413580246913,0.0217978395061728,10.18,2.94,3.09,3.63,2.01,16769.0,22621.0,30008.0,22975.0,17536.0
E02000801,Richmond upon Thames 018,E09000027,Richmond upon Thames,0,0.0,1,0.13766519823788545,0,0,1,0,0,7264,0.0938876651982378,0.085502421307506,0.00847457627118644,0.00635593220338983,0.0161924939467312,8.65,3.01,2.61,4.61,1.8,27447.5,32198.5,31980.0,21424.5,11653.5
E02000802,Richmond upon Thames 019,E09000027,Richmond upon Thames,5,0.720876585928489,18,2.5951557093425603,0,11,7,0,0,6936,0.130911188004613,0.102712316585148,0.0108196235363865,0.0108196235363865,0.0170446124203349,9.64,3.85,3.1,5.04,2.07,22490.5,32219.0,28646.0,22094.5,13591.5
E02000803,Richmond upon Thames 020,E09000027,Richmond upon Thames,3,0.316789862724392,4,0.42238648363252373,1,2,1,0,0,9470,0.127771911298838,0.162884840737189,0.0230105465004793,0.0123575157132204,0.0317460317460317,10.52,4.08,3.83,4.53,2.23,18142.0,23970.5,25971.0,10031.5,18325.0
E02000804,Richmond upon Thames 021,E09000027,Richmond upon Thames,6,0.82079343365253,8,1.094391244870041,2,5,0,0,1,7310,0.119972640218878,0.0931607092597804,0.00900647340275823,0.00379960596678862,0.0187165775401069,8.72,2.72,2.53,4.62,1.78,31352.5,32570.5,32304.0,21937.0,14077.5
E02000805,Richmond upon Thames 022,E09000027,Richmond upon Thames,1,0.0868809730668983,3,0.26064291920069504,0,3,0,0,0,11510,0.10503909643788,0.114176695039624,0.0156540455924077,0.00577242931220037,0.0180021524312689,7.64,2.28,2.51,4.27,1.62,25428.5,31015.5,31860.5,17893.5,12761.5
E02000806,Richmond upon Thames 023,E09000027,Richmond upon Thames,4,0.388085766954496,6,0.5821286504317454,1,4,0,1,0,10307,0.133113418065392,0.113069604406609,0.0104156234351527,0.00600901352028042,0.0267401101652478,10.61,4.04,3.86,4.45,2.3,29164.0,32121.0,31788.0,24714.0,14327.0
E02000807,Southwark 001,E09000028,Southwark,2,0.211954217888935,3,0.31793132683340397,0,2,1,0,0,9436,0.0453582026282323,0.321664862263924,0.0644773246722001,0.0119090581017683,0.0519667989895344,8.31,6.67,3.93,3.85,1.26,28021.0,28054.0,20913.0,6928.0,12859.0
E02000808,Southwark 002,E09000028,Southwark,0,0.0,2,0.17857142857142858,0,2,0,0,0,11200,0.041875,0.358932102834541,0.134146341463414,0.025269171610635,0.0462535706438145,7.07,5.33,3.78,3.24,0.99,13969.0,28310.0,16787.0,4961.0,3309.0
E02000809,Southwark 003,E09000028,Southwark,1,0.0711439954467842,2,0.14228799089356858,0,2,0,0,0,14056,0.0239755264655663,0.293911706942191,0.103150883784476,0.0113568439928272,0.0385108018102638,8.69,6.41,3.97,3.68,1.09,26672.5,30276.5,18904.0,7516.0,3356.5
E02000810,Southwark 004,E09000028,Southwark,1,0.0745434215430488,1,0.07454342154304883,1,0,0,0,0,13415,0.0435333581811405,0.386482939632545,0.198053368328958,0.0120297462817147,0.0213254593175853,7.95,5.39,4.01,3.34,1.06,8267.0,20494.0,14604.0,4307.0,8828.0
E02000812,Southwark 006,E09000028,Southwark,11,1.03189493433395,24,2.25140712945591,3,13,8,0,0,10660,0.0599437148217636,0.479980563654033,0.245286686103012,0.0313896987366375,0.0388726919339164,8.98,6.53,4.64,3.68,1.18,7611.0,21937.0,9687.5,3775.0,6554.5
E02000813,Southwark 007,E09000028,Southwark,3,0.279850746268656,4,0.373134328358209,0,4,0,0,0,10720,0.0511194029850746,0.415085554650215,0.210918402979862,0.0148993132347805,0.015946921196601,7.73,6.48,3.61,3.59,1.19,8244.0,17713.0,15298.0,4363.0,7938.0
E02000814,Southwark 008,E09000028,Southwark,13,1.31779016725798,15,1.5205271160669032,4,10,1,0,0,9865,0.046933603649265,0.328594544613962,0.101826167360147,0.00739713361072584,0.0314378178455848,10.26,7.6,5.02,4.27,1.34,12552.0,23568.0,15406.0,5795.0,9984.0
E02000815,Southwark 009,E09000028,Southwark,2,0.286123032904148,3,0.4291845493562232,0,3,0,0,0,6990,0.0361945636623748,0.503309219639833,0.202708942588887,0.0691088194551331,0.0480221640757272,7.6,5.53,4.13,3.28,1.04,11850.5,18464.5,11077.0,3633.5,761.0
E02000816,Southwark 010,E09000028,Southwark,5,0.477874414603842,9,0.8601739462869158,1,7,1,0,0,10463,0.0578228041670648,0.373659183899148,0.205573371668694,0.00663496627225478,0.0158133362822072,7.99,5.99,3.94,3.22,1.02,8765.0,15578.0,12692.0,4806.0,8005.0
E02000817,Southwark 011,E09000028,Southwark,6,0.825082508250825,10,1.375137513751375,1,7,2,0,0,7272,0.0833333333333333,0.41238065906991,0.255004619648906,0.0115491222667077,0.0153988296889436,8.14,6.38,3.92,3.26,1.11,4954.5,11883.0,6961.0,5207.0,12581.5
E02000818,Southwark 012,E09000028,Southwark,4,0.482101964565505,6,0.7231529468482584,0,4,2,0,0,8297,0.066289020127757,0.465489779665516,0.267985134058932,0.0246880807008229,0.0132731616671091,9.97,7.7,4.92,3.94,1.24,6435.0,17534.0,9127.0,4408.0,2502.0
E02000819,Southwark 013,E09000028,Southwark,7,0.788732394366197,8,0.9014084507042254,0,8,0,0,0,8875,0.0511549295774647,0.499819603126879,0.292603728202044,0.0192423331328923,0.0204449789536981,9.45,7.76,4.78,3.8,1.11,6379.0,17504.0,9660.0,3385.0,4812.0
E02000820,Southwark 014,E09000028,Southwark,2,0.193535900909618,4,0.38707180181923745,1,2,1,0,0,10334,0.0551577317592413,0.44548982711984,0.251205456897565,0.0211689991767611,0.0131718217099847,9.96,7.09,4.79,4.07,1.35,9713.0,20903.0,12542.5,3452.0,4144.0
E02000821,Southwark 015,E09000028,Southwark,7,0.845717047239338,7,0.8457170472393379,0,7,0,0,0,8277,0.0582336595384801,0.638325781063677,0.413427140472215,0.0370856188886239,0.00500834724540901,9.13,7.34,4.53,3.47,1.08,4157.0,13701.0,9153.0,4376.0,3743.0
E02000822,Southwark 016,E09000028,Southwark,3,0.417072153482552,8,1.1121924092868065,1,6,1,0,0,7193,0.0501876824690671,0.595734188139563,0.396252003452102,0.0345210208359018,0.0103563062507705,8.68,6.65,4.09,3.36,1.08,7201.0,14046.0,11681.0,4336.0,4930.0
E02000823,Southwark 017,E09000028,Southwark,1,0.112132765193989,3,0.33639829558196904,0,3,0,0,0,8918,0.064588472751738,0.510927195137721,0.314884262252683,0.0204319151687572,0.0104745894219578,9.97,7.28,4.89,3.76,1.32,7161.0,20880.0,13328.0,4966.0,4921.0
E02000824,Southwark 018,E09000028,Southwark,4,0.406462757849812,9,0.914541205162077,0,6,3,0,0,9841,0.0620871862615587,0.701086956521739,0.512855351170568,0.0152591973244147,0.00574832775919732,11.13,8.3,5.74,3.85,1.21,4831.0,15283.0,16644.0,4082.0,10806.0
E02000825,Southwark 019,E09000028,Southwark,9,0.944782699979004,12,1.259710266638673,4,6,2,0,0,9526,0.0514381692210791,0.739765778837185,0.545030573116385,0.0211420872629288,0.00870556534355891,11.65,8.24,6.0,3.82,1.13,3597.0,19399.0,8697.0,2096.0,10684.0
E02000826,Southwark 020,E09000028,Southwark,10,1.08436347863803,13,1.4096725222294513,2,10,1,0,0,9222,0.0601821730644111,0.571332133213321,0.380400540054005,0.022052205220522,0.0114761476147614,9.76,7.13,5.16,3.45,1.05,5933.0,19007.0,14848.0,4451.0,5797.0
E02000827,Southwark 021,E09000028,Southwark,2,0.181967063961422,3,0.2729505959421345,1,1,0,0,1,10991,0.054226185060504,0.629211313833381,0.438169707500724,0.0179554011004923,0.0138044212761849,9.94,7.15,5.24,3.57,1.2,6380.0,20274.0,12011.0,4050.0,4573.5
E02000828,Southwark 022,E09000028,Southwark,8,0.92839735406754,8,0.9283973540675409,0,7,0,0,1,8617,0.0523384008355576,0.677203864964809,0.462245019682691,0.0237385184301562,0.0108553023977096,11.41,7.92,6.04,3.59,1.15,5304.0,16281.0,14331.5,3950.5,4736.5
E02000829,Southwark 023,E09000028,Southwark,15,1.28161312371838,21,1.7942583732057416,0,18,3,0,0,11704,0.0556220095693779,0.586004427760131,0.412936760034652,0.0128020021176244,0.0126094908075849,9.98,7.04,5.24,3.68,1.05,5130.0,18256.0,8208.0,3317.0,5365.0
E02000830,Southwark 024,E09000028,Southwark,6,0.637416339105492,7,0.7436523956230745,0,5,0,2,0,9413,0.060235844045469,0.390529875986471,0.234160090191657,0.0161217587373167,0.0125140924464487,9.59,6.7,4.85,3.75,1.12,13992.0,28001.0,17334.0,7833.0,7546.0
E02000831,Southwark 025,E09000028,Southwark,6,0.598862161892404,6,0.5988621618924044,2,4,0,0,0,10019,0.0598862161892404,0.434634250373213,0.273405843463425,0.0164214118148859,0.0145020260183407,10.13,6.23,5.25,3.96,1.14,10668.0,26379.0,12331.0,7736.0,5969.0
E02000832,Southwark 026,E09000028,Southwark,3,0.27785495971103,7,0.6483282393257386,1,3,2,1,0,10797,0.0752986940816893,0.56004016064257,0.396586345381526,0.0194779116465863,0.010441767068273,9.22,6.13,4.91,4.4,1.24,6245.0,16984.0,11117.0,4682.0,10809.0
E02000833,Southwark 027,E09000028,Southwark,3,0.338066260987153,5,0.5634437683119224,2,1,2,0,0,8874,0.0531890917286454,0.524822695035461,0.325209542230818,0.0152159896840747,0.0212765957446808,7.46,5.22,3.35,3.43,0.89,12234.0,18791.0,18179.0,5271.0,11649.0
E02000834,Southwark 028,E09000028,Southwark,5,0.501303388810908,9,0.9023460998596351,2,5,2,0,0,9974,0.0678764788449969,0.297967170344602,0.158495488640069,0.00717469290140232,0.0196760517447548,8.73,5.17,3.82,4.23,1.11,16470.0,28109.0,12952.0,10422.0,5576.0
E02000835,Southwark 029,E09000028,Southwark,1,0.127032520325203,3,0.38109756097560976,0,2,1,0,0,7872,0.0608485772357723,0.386263128800442,0.256218905472636,0.0111940298507462,0.0152017689331122,9.35,5.46,4.4,4.88,1.31,14318.5,24559.0,17744.0,8735.0,7250.0
E02000836,Southwark 030,E09000028,Southwark,4,0.463231036479444,5,0.5790387955993052,1,3,1,0,0,8635,0.0632310364794441,0.25885922330097,0.136650485436893,0.00898058252427184,0.0152912621359223,8.53,5.33,3.8,3.87,1.1,17619.0,30434.0,19874.0,15900.0,5780.0
E02000837,Southwark 031,E09000028,Southwark,1,0.104058272632674,3,0.31217481789802287,0,2,0,1,0,9610,0.0890738813735692,0.187341772151898,0.059768849752339,0.00715465052283984,0.0266373142542652,8.91,3.82,3.27,4.56,1.37,27888.0,32346.0,30032.0,22088.0,5954.0
E02000838,Southwark 032,E09000028,Southwark,3,0.309661436829066,4,0.41288191577208916,0,3,0,1,0,9688,0.0682287365813377,0.302069716775599,0.172984749455337,0.0157952069716775,0.0180827886710239,8.79,5.13,4.26,4.23,1.3,16635.0,27881.0,17875.0,13371.0,7087.0
E02000839,Southwark 033,E09000028,Southwark,1,0.118203309692671,3,0.3546099290780142,0,1,2,0,0,8460,0.0885342789598108,0.3612493777999,0.195246391239422,0.0139372822299651,0.0302389248382279,9.35,4.85,4.14,4.75,1.42,18200.0,29162.0,19591.0,5565.0,10627.0
E02000840,Sutton 001,E09000029,Sutton,0,0.0,2,0.23207240659085634,0,1,0,1,0,8618,0.0713622650266883,0.251988740668216,0.0840778362501529,0.0168889976747032,0.0200709827438502,10.04,6.71,4.76,5.05,1.88,6624.0,8762.0,12972.0,9035.0,10126.0
E02000841,Sutton 002,E09000029,Sutton,4,0.430477830391734,5,0.5380972879896685,0,4,0,1,0,9292,0.0738269479121825,0.272560486182777,0.0747620685701181,0.029354431831212,0.0176585253984634,10.92,6.28,5.19,5.15,2.18,9124.0,8253.0,14851.0,8271.0,9181.0
E02000842,Sutton 003,E09000029,Sutton,4,0.503968753937255,14,1.7638906387803956,0,11,3,0,0,7937,0.113896938389819,0.225280459170362,0.0410905296112705,0.0208713801200104,0.0345682233237672,12.98,6.71,5.37,5.9,2.53,21913.0,19030.0,25822.0,20954.0,13436.0
E02000843,Sutton 004,E09000029,Sutton,8,0.968054211035818,8,0.968054211035818,2,6,0,0,0,8264,0.074298160696999,0.203202134756504,0.0679119412941961,0.0170780520346897,0.0178785857238158,10.76,8.1,4.89,5.98,2.14,17933.0,18457.0,23106.0,15057.0,10406.0
E02000844,Sutton 005,E09000029,Sutton,1,0.119431506031291,1,0.11943150603129106,0,1,0,0,0,8373,0.0853935268123731,0.192184085358015,0.0696747653940095,0.0136264301324077,0.0201825427432831,10.53,6.41,4.74,5.78,2.1,15674.0,11838.0,15013.0,13618.0,11134.0
E02000845,Sutton 006,E09000029,Sutton,0,0.0,3,0.3021756647864625,0,0,2,1,0,9928,0.0809830781627719,0.199052667192962,0.0181572121348821,0.0182699898500056,0.0285327619262433,11.96,4.62,4.48,4.34,2.29,21813.0,21992.0,28041.0,17404.0,17293.0
E02000846,Sutton 007,E09000029,Sutton,1,0.134535180949818,4,0.5381407237992735,0,2,2,0,0,7433,0.132113547692721,0.219339288246136,0.0465050333191549,0.0286402949099673,0.0311924003969941,10.85,5.6,4.8,4.81,2.17,21840.0,22398.0,25230.5,13567.5,13892.0
E02000847,Sutton 008,E09000029,Sutton,5,0.528820729772607,8,0.8461131676361714,0,7,1,0,0,9455,0.158434690639873,0.169243009774948,0.0169356671970902,0.0148897476699249,0.0265969538531484,12.42,4.14,4.87,4.27,2.2,25490.0,25646.0,28112.0,20937.5,18145.5
E02000848,Sutton 009,E09000029,Sutton,3,0.373041531957224,5,0.6217358865953743,0,4,1,0,0,8042,0.112409848296443,0.177462289263531,0.0168589174800354,0.019394093040943,0.0205349220433515,13.23,3.74,5.2,4.9,2.39,27941.0,19357.0,28035.0,20252.0,16079.0
E02000849,Sutton 010,E09000029,Sutton,5,0.628140703517588,5,0.628140703517588,0,5,0,0,0,7960,0.108668341708542,0.193453573814295,0.0535738142952571,0.0164328657314629,0.024315297261189,11.73,6.65,5.18,5.82,2.36,20655.0,22069.0,24223.0,15902.0,13634.0
E02000850,Sutton 011,E09000029,Sutton,5,0.45858937906998,10,0.9171787581399615,2,7,1,0,0,10903,0.102632303035861,0.235134348627412,0.0791541371617033,0.0183334950043651,0.0342419245319623,12.55,6.63,5.44,5.65,2.45,19721.0,20526.0,23052.0,9924.0,15712.0
E02000851,Sutton 012,E09000029,Sutton,8,0.805882945502165,13,1.3095597864410193,3,6,2,2,0,9927,0.0963030119875088,0.249099639855942,0.0684273709483793,0.0210084033613445,0.0334933973589435,10.42,5.25,4.45,4.5,2.17,9225.0,19852.0,17112.0,11141.0,14172.0
E02000852,Sutton 013,E09000029,Sutton,4,0.500250125062531,5,0.6253126563281641,0,5,0,0,0,7996,0.0945472736368184,0.171105730427764,0.0356470271724509,0.0112994350282485,0.0224643529728275,11.03,5.73,4.78,5.32,2.26,23098.0,25385.0,25527.0,17995.0,11380.0
E02000853,Sutton 014,E09000029,Sutton,5,0.616142945163277,7,0.862600123228589,0,5,1,1,0,8115,0.0942698706099815,0.209035827186512,0.0378029504741833,0.0197576396206533,0.0325342465753424,11.23,5.11,4.46,5.02,2.21,18862.0,21458.0,24762.0,12137.0,11272.0
E02000854,Sutton 015,E09000029,Sutton,2,0.264445325928864,3,0.3966679888932963,0,2,1,0,0,7563,0.110934814227158,0.12660188705816,0.0291508238276299,0.00661878608646669,0.0190114068441064,11.2,6.3,4.77,5.46,2.39,23733.0,27189.0,26880.0,23170.0,16480.0
E02000855,Sutton 016,E09000029,Sutton,3,0.374344896431245,7,0.8734714250062391,1,4,2,0,0,8014,0.144996256551035,0.169770129703351,0.01669449081803,0.0215744189033003,0.0344163349171696,11.8,3.62,4.27,5.02,2.2,30333.0,26598.0,29888.0,22612.0,17139.0
E02000856,Sutton 017,E09000029,Sutton,3,0.326583932070542,7,0.762029174831265,0,4,2,0,1,9186,0.107119529719137,0.22651663405088,0.0430528375733855,0.0220156555772994,0.0419520547945205,13.31,6.95,5.54,6.09,2.52,22058.0,27240.0,28088.0,15418.0,9354.0
E02000857,Sutton 018,E09000029,Sutton,7,0.803489439853076,18,2.0661157024793386,0,11,6,1,0,8712,0.120293847566574,0.261859582542694,0.0445287792536369,0.0304870335230866,0.0629981024667931,11.67,4.35,4.29,4.81,2.3,23572.0,30250.0,24540.0,10843.0,14478.0
E02000858,Sutton 019,E09000029,Sutton,1,0.117938436136336,3,0.3538153084090105,0,3,0,0,0,8479,0.0807878287533907,0.273696528409829,0.0847744116499805,0.0261344428552854,0.0319854375243791,12.48,6.79,5.39,5.87,2.34,5729.0,8327.0,8618.0,8304.0,24876.0
E02000859,Sutton 020,E09000029,Sutton,7,0.804597701149425,13,1.4942528735632183,0,10,1,2,0,8700,0.157471264367816,0.184690753214941,0.0521739130434782,0.012124923453766,0.0240048989589712,13.43,6.83,5.5,5.77,2.62,16560.0,25697.0,21725.0,18165.0,14937.0
E02000860,Sutton 021,E09000029,Sutton,5,0.586923347810775,6,0.7043080173729311,0,5,1,0,0,8519,0.0981335837539617,0.267833640431692,0.0596209528823374,0.0257962621742563,0.0452750723874703,10.95,4.68,4.38,4.6,2.25,14259.0,23761.0,13321.0,5166.0,13286.0
E02000861,Sutton 022,E09000029,Sutton,4,0.513149454778704,7,0.8980115458627326,0,6,1,0,0,7795,0.153046824887748,0.172468987595038,0.0254768574096305,0.018407362945178,0.0466853408029878,10.45,5.06,4.38,4.29,2.29,30600.0,31694.0,31158.0,16095.0,20541.0
E02000863,Sutton 024,E09000029,Sutton,3,0.43814809405579,3,0.43814809405579086,0,3,0,0,0,6847,0.131152329487366,0.237003298256635,0.0562274226480289,0.0241872153290403,0.0673786712737553,13.46,6.0,5.28,5.29,2.55,25020.0,25733.5,27767.0,7011.5,22825.5
E02000864,Tower Hamlets 001,E09000030,Tower Hamlets,8,0.77639751552795,12,1.1645962732919255,0,11,1,0,0,10304,0.0578416149068322,0.448113776063637,0.119922863685669,0.221646378208991,0.0119320236229962,7.61,6.51,4.7,5.11,1.62,4853.0,12956.0,7974.0,8278.5,10930.5
E02000865,Tower Hamlets 002,E09000030,Tower Hamlets,0,0.0,3,0.357057843370626,0,1,2,0,0,8402,0.0534396572244703,0.530563040703446,0.0784285916891221,0.340235427598922,0.0143242093320096,7.4,5.04,4.8,4.62,1.53,4870.5,14632.0,10028.5,8225.0,7577.0
E02000866,Tower Hamlets 003,E09000030,Tower Hamlets,3,0.276650682405016,6,0.5533013648100332,1,3,1,1,0,10844,0.0557912209516783,0.345166632167253,0.0698613123576899,0.166011177809977,0.0175947008900848,7.01,5.47,4.45,4.68,1.39,12809.0,19476.0,15051.0,12002.0,7317.0
E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,3,0.236369366530097,4,0.3151591553734636,1,3,0,0,0,12692,0.0336432398361172,0.421063415633644,0.0697674418604651,0.203462759963118,0.026431718061674,7.03,5.8,4.9,4.75,1.38,10227.5,21499.0,11437.0,4664.5,8673.5
E02000868,Tower Hamlets 005,E09000030,Tower Hamlets,7,0.9494100094941,8,1.0850400108504001,1,6,1,0,0,7373,0.0435372304353723,0.455669481302774,0.0550361881785283,0.292219541616405,0.0108564535585042,6.96,5.01,4.85,4.37,1.46,9740.5,23078.0,9916.0,7526.5,5030.5
E02000869,Tower Hamlets 006,E09000030,Tower Hamlets,3,0.455304295037183,7,1.062376688420094,0,6,1,0,0,6589,0.0602519350432539,0.436985100788781,0.0781770376862401,0.250131463628396,0.00964066608238387,7.16,5.16,5.47,4.19,1.61,5716.5,17936.5,8801.5,8336.5,5803.5
E02000870,Tower Hamlets 007,E09000030,Tower Hamlets,3,0.433275563258232,6,0.8665511265164645,1,4,1,0,0,6924,0.0527151935297515,0.45978076269878,0.0599042766712984,0.287478771035973,0.0117338273892234,6.0,4.74,4.2,4.0,1.22,6213.5,14181.0,9816.0,9097.0,6955.0
E02000871,Tower Hamlets 008,E09000030,Tower Hamlets,7,0.612745098039215,7,0.6127450980392157,1,6,0,0,0,11424,0.0401785714285714,0.719823070655337,0.121406122686532,0.469910371318822,0.0188569433127691,6.73,5.47,5.28,4.95,1.26,3528.0,9095.0,13829.0,7320.0,12106.0
E02000872,Tower Hamlets 009,E09000030,Tower Hamlets,2,0.220531480868894,2,0.22053148086889404,0,2,0,0,0,9069,0.0356158341603263,0.510598586855086,0.0622583655512598,0.335421943740834,0.0134648713504866,6.16,4.89,4.84,4.08,1.41,6887.0,18416.5,9358.5,5869.0,5847.5
E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,4,0.370713623725671,7,0.6487488415199258,1,5,0,1,0,10790,0.0407784986098239,0.574773327212211,0.0694364742339033,0.349936875932514,0.0250200849305635,5.88,4.73,4.28,3.48,1.19,9061.0,12810.0,11369.0,6251.0,3755.0
E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,1,0.124455507156191,1,0.12445550715619166,0,1,0,0,0,8035,0.0373366521468574,0.662926076588581,0.0747650441857203,0.473418431757609,0.0154299340720998,6.22,4.97,5.0,4.01,1.31,4772.0,12092.5,10416.0,6233.5,6651.5
E02000875,Tower Hamlets 012,E09000030,Tower Hamlets,6,0.441273810399352,8,0.5883650805324704,1,6,0,1,0,13597,0.0300801647422225,0.652436440677966,0.116843220338983,0.411334745762711,0.0132415254237288,6.79,5.21,5.06,4.48,1.24,4497.0,11128.0,14039.0,6767.0,10850.0
E02000876,Tower Hamlets 013,E09000030,Tower Hamlets,1,0.122910521140609,2,0.24582104228121926,0,2,0,0,0,8136,0.0276548672566371,0.623276964615603,0.0606792667329828,0.442518118516413,0.0189000994742077,6.32,5.08,5.53,3.8,1.37,6466.5,17677.0,6450.5,6017.0,6059.5
E02000877,Tower Hamlets 014,E09000030,Tower Hamlets,3,0.232306024469567,5,0.38717670744927984,0,4,1,0,0,12914,0.0398017655257859,0.679689890849739,0.098949301234316,0.471794348668774,0.019177802713455,7.16,5.15,5.31,4.41,1.25,5432.0,10370.0,12321.0,5375.0,7422.0
E02000878,Tower Hamlets 015,E09000030,Tower Hamlets,3,0.255580166979042,5,0.4259669449650707,0,5,0,0,0,11738,0.0438745953314022,0.547345907058137,0.0447209799727785,0.389947501458292,0.0213882947695897,6.31,4.08,5.32,3.8,1.5,5361.0,18424.0,7621.0,5883.0,3140.0
E02000879,Tower Hamlets 016,E09000030,Tower Hamlets,8,0.864117519982717,10,1.080146899978397,3,5,2,0,0,9258,0.0789587383884208,0.593266963583966,0.0573749017553052,0.415640555410007,0.0165051087241288,8.44,5.94,6.65,4.54,1.83,5326.5,15353.5,10850.5,7595.5,6249.5
E02000880,Tower Hamlets 017,E09000030,Tower Hamlets,1,0.152068126520681,2,0.30413625304136255,0,1,1,0,0,6576,0.0437956204379562,0.635387811634349,0.0484764542936288,0.461045706371191,0.0221606648199446,7.51,5.38,6.14,3.81,1.55,6907.5,20243.5,8193.5,6722.0,6051.0
E02000881,Tower Hamlets 018,E09000030,Tower Hamlets,7,0.765110941086457,10,1.0930156301235108,1,7,2,0,0,9149,0.0408787845666193,0.652337530756983,0.119988420900275,0.408886959038934,0.0138949196699956,6.46,6.32,5.28,4.07,1.46,2297.0,6728.5,9632.5,4167.0,9319.0
E02000882,Tower Hamlets 019,E09000030,Tower Hamlets,11,1.0502195913691,13,1.2411686079816688,3,10,0,0,0,10474,0.0434409012793584,0.704207345420734,0.0715946071594607,0.534751278475127,0.0174337517433751,8.71,6.68,7.2,3.75,1.88,3449.5,10268.5,9182.0,6229.0,8670.0
E02000883,Tower Hamlets 020,E09000030,Tower Hamlets,6,0.669120107059217,8,0.8921601427456228,0,7,0,1,0,8967,0.0541987286717965,0.622767295597484,0.113836477987421,0.393710691823899,0.0124528301886792,7.62,7.96,5.97,4.45,1.77,2581.5,6514.5,7686.5,8818.0,7711.0
