msoa_code,msoa_name,local_auth_code,local_auth_name,total_cases,total_population_mid_2018,cases_per_thousand,cx,cy,week,cases,cummulative_cases,cases_delta,cummulative_delta,cases_rank_stand,date
E02000220,Central Croydon,E09000008,Croydon,70,12744,5.49278091650973,-0.096259204,51.36835561,16,0.0,2.275580665411174,-0.37805309407246396,-0.05736731006639362,0.0,19/04/2020
E02000221,Waddon South,E09000008,Croydon,59,10834,5.445818718848071,-0.112571495,51.35893527,16,0.3692080487354624,4.245892560457818,-0.008845045337001534,1.9129445849802509,7.124661857529306,19/04/2020
E02000222,Croham,E09000008,Croydon,30,8323,3.6044695422323683,-0.08616432800000001,51.35815011,16,0.7208939084464736,2.643277664303737,0.34284081437400965,0.3103296888261693,9.018259693417493,19/04/2020
E02000223,New Addington North,E09000008,Croydon,21,8635,2.4319629415170816,-0.020428238,51.35409055,16,0.6948465547191662,1.7371163867979156,0.3167934606467023,-0.5958315886796519,8.945746919146378,19/04/2020
E02000224,Purley North,E09000008,Croydon,12,8016,1.4970059880239521,-0.099494261,51.34911945,16,0.7485029940119761,1.122754491017964,0.3704498999395121,-1.2101934844596034,9.103546738803727,19/04/2020
E02000225,New Addington Central,E09000008,Croydon,29,7609,3.811276120383756,-0.013432777,51.34779352,16,1.1828098304639243,3.2855828623997896,0.8047567363914603,0.9526348869222221,9.80312593928464,19/04/2020
E02000226,Selsdon,E09000008,Croydon,18,7519,2.393935363745179,-0.066701417,51.35050236,16,0.39898922729086317,2.393935363745179,0.02093613321839921,0.0609873882676113,7.376014427412083,19/04/2020
E02000227,Forestdale,E09000008,Croydon,38,11492,3.3066481030281936,-0.036631565,51.34601949,16,0.43508527671423597,3.3066481030281936,0.05703218264177201,0.9737001275506261,7.626615569582206,19/04/2020
E02000228,Sanderstead,E09000008,Croydon,23,7770,2.9601029601029603,-0.08450488699999999,51.34048426,16,0.0,2.96010296010296,-0.37805309407246396,0.6271549846253923,0.0,19/04/2020
E02000229,New Addington South,E09000008,Croydon,23,6791,3.3868355175968192,-0.007107174,51.33762268,16,0.5890148726255338,2.945074363127669,0.2109617785530698,0.6121263876501013,8.523820258491133,19/04/2020
E02000230,Purley Central,E09000008,Croydon,46,10536,4.365983295368261,-0.112159185,51.33932884,16,0.37965072133637057,2.6575550493545936,0.0015976272639066091,0.32460707387702614,7.21370604147881,19/04/2020
E02000231,Woodcote,E09000008,Croydon,47,7628,6.161510225485055,-0.135008302,51.33454717,16,0.5243838489774515,3.277399056109072,0.14633075490498754,0.9444510806315045,8.212729185452359,19/04/2020
E02000232,Selsdon Park & Hamsey Green,E09000008,Croydon,18,6299,2.857596443879981,-0.063283596,51.3298315,16,0.7937767899666613,1.905064295919987,0.4157236958941974,-0.42788367955758044,9.232792305380222,19/04/2020
E02000233,Kenley North,E09000008,Croydon,12,6525,1.839080459770115,-0.10870295,51.32394179,16,0.6130268199233716,1.2260536398467432,0.23497372585090764,-1.1068943356308243,8.654944394349263,19/04/2020
E02000234,Coulsdon,E09000008,Croydon,38,8753,4.341368673597624,-0.12666909,51.32099494,16,1.25671198446247,2.056437792756769,0.8786588903900059,-0.2765101827207985,9.842951608055305,19/04/2020
E02000235,Kenley South,E09000008,Croydon,22,7096,3.100338218714769,-0.09444277599999999,51.31801275,16,0.5636978579481398,1.2683201803833146,0.1856447638756758,-1.0646277950942529,8.403967538322814,19/04/2020
E02000236,Woodmansterne,E09000008,Croydon,21,8014,2.6204142750187174,-0.146433455,51.31009405,16,0.0,2.1212877464437234,-0.37805309407246396,-0.21166022903384407,0.0,19/04/2020
E02000237,Old Coulsdon,E09000008,Croydon,19,7685,2.47234873129473,-0.11813008800000001,51.30143402,16,0.5204944697462589,1.6916070266753414,0.14244137567379495,-0.6413409488022261,8.191313495641719,19/04/2020
E02000238,Whitton Avenue West,E09000009,Ealing,24,9416,2.548853016142736,-0.34793675,51.55337417,16,0.318606627017842,1.911639762107052,-0.059446467054621976,-0.4213082133705155,6.696348061316502,19/04/2020
E02000239,Horsenden,E09000009,Ealing,23,8823,2.6068230760512296,-0.32675275600000003,51.54836846,16,0.0,1.3600816048962938,-0.37805309407246396,-0.9728663705812737,0.0,19/04/2020
E02000240,Northolt West,E09000009,Ealing,41,10153,4.038215305820939,-0.37482429899999997,51.55005872,16,0.6894513936767458,2.560819462227913,0.31139829960428184,0.2278714867503453,8.929966937180643,19/04/2020
E02000241,Northolt East,E09000009,Ealing,20,6690,2.9895366218236172,-0.364381015,51.54628242,16,0.7473841554559043,2.391629297458894,0.36933106138344035,0.05868132198132647,9.099789600240458,19/04/2020
E02000242,Bilton Road,E09000009,Ealing,28,6862,4.080443019527834,-0.31281169600000003,51.53945627,16,0.0,3.4975225881667154,-0.37805309407246396,1.1645746126891479,0.0,19/04/2020
E02000243,Greenford North,E09000009,Ealing,26,8467,3.0707452462501474,-0.345708525,51.5380887,16,0.35431675918270933,1.6534782095193101,-0.02373633488975463,-0.6794697659582574,6.989404869251578,19/04/2020
E02000244,Perivale,E09000009,Ealing,18,7495,2.401601067378252,-0.323110034,51.535076600000004,16,0.0,1.8679119412941962,-0.37805309407246396,-0.46503603418337125,0.0,19/04/2020
E02000245,Northolt South,E09000009,Ealing,35,8441,4.1464281483236585,-0.384559985,51.53913668,16,0.5923468783319512,2.606326264660585,0.21429378425948725,0.27337828918301765,8.54072738202585,19/04/2020
E02000246,Kingshill Avenue,E09000009,Ealing,38,8678,4.378889144964277,-0.40017479799999994,51.53732279,16,0.34570177460244295,2.996082046554506,-0.03235131947002101,0.6631340710769384,6.9161406672678085,19/04/2020
E02000247,Greenford West,E09000009,Ealing,72,10505,6.853879105188006,-0.36829852799999996,51.53492194,16,0.9519276534983341,3.1413612565445024,0.5738745594258701,0.8084132810669349,9.545386233844305,19/04/2020
E02000248,Hanger Hill East,E09000009,Ealing,16,7676,2.084418968212611,-0.291530681,51.52977261,16,0.39082855653986454,2.084418968212611,0.012775462467400578,-0.24852900726495664,7.311015930267509,19/04/2020
E02000249,Greenford South,E09000009,Ealing,69,7475,9.23076923076923,-0.353412567,51.52770363,16,2.140468227424749,5.351170568561873,1.762415133352285,3.0182225930843054,9.984971445746918,19/04/2020
E02000250,Pitshanger,E09000009,Ealing,23,6300,3.6507936507936507,-0.308726111,51.52688653,16,2.0634920634920637,3.650793650793651,1.6854389694195997,1.3178456753160837,9.981214307183649,19/04/2020
E02000251,Greenford Ravenor Park,E09000009,Ealing,31,7475,4.147157190635451,-0.363253496,51.52639277,16,0.0,2.140468227424749,-0.37805309407246396,-0.19247974805281842,0.0,19/04/2020
E02000252,North Acton,E09000009,Ealing,26,11431,2.274516665208643,-0.26380019,51.52540828,16,0.2624442306009973,1.4871839734056513,-0.11560886347146665,-0.8457640020719162,6.374361286444244,19/04/2020
E02000253,Cuckoo Park,E09000009,Ealing,32,9313,3.436057124449694,-0.336391434,51.52372236,16,0.8590142811124235,3.436057124449694,0.48096118703995955,1.1031091489721265,9.36429215509468,19/04/2020
E02000254,Southall North,E09000009,Ealing,48,8402,5.712925493930016,-0.37382302700000003,51.521269200000006,16,0.714115686741252,3.9276362770768865,0.3360625926687881,1.594688301599319,8.998722572888488,19/04/2020
E02000255,Drayton Green & Cleveland,E09000009,Ealing,34,9285,3.66182014001077,-0.324432254,51.52210831,16,0.5385029617662898,2.4771136241249327,0.1604498676938258,0.14416564864736525,8.285617673579802,19/04/2020
E02000256,Ealing Broadway West,E09000009,Ealing,15,8675,1.7291066282420748,-0.314353372,51.51712602,16,0.0,1.38328530259366,-0.37805309407246396,-0.9496626728839075,0.0,19/04/2020
E02000257,Ealing Broadway East,E09000009,Ealing,26,14438,1.8008034353788613,-0.295388121,51.51741695,16,0.623355035323452,1.8008034353788613,0.2453019412509881,-0.5321445400987062,8.696272918545237,19/04/2020
E02000258,Acton Noel Road & Lunton Road,E09000009,Ealing,20,6971,2.869028833739779,-0.273677348,51.51679676,16,0.8607086501219338,2.295223066991823,0.4826555560494698,-0.03772490848574428,9.36804929365795,19/04/2020
E02000259,Brent Valley,E09000009,Ealing,25,6053,4.130183380142078,-0.342832992,51.51744474,16,0.4956220056170494,2.64331736329093,0.11756891154458543,0.31036938781336243,8.051547941088067,19/04/2020
E02000260,Southall Park,E09000009,Ealing,54,9334,5.785301049925005,-0.37223368700000004,51.51222115,16,0.4285408185129634,4.178272980501393,0.050487724440499426,1.8453250050238252,7.561992786293959,19/04/2020
E02000261,East Acton,E09000009,Ealing,53,11833,4.47899940843404,-0.25389508899999996,51.51135472,16,0.5070565368038537,3.2113580664244066,0.1290034427313897,0.8784100909468391,8.125939284640818,19/04/2020
E02000262,Acton Central,E09000009,Ealing,46,8910,5.162738496071829,-0.269493363,51.50955441,16,0.8978675645342312,3.2547699214365884,0.5198144704617673,0.9218219459590209,9.452209197475202,19/04/2020
E02000263,Southall West,E09000009,Ealing,69,11887,5.80466055354589,-0.386957476,51.50936088,16,0.0,3.7856481870951457,-0.37805309407246396,1.4527002116175782,0.0,19/04/2020
E02000264,Ealing Common & Twyford Ave,E09000009,Ealing,18,8433,2.134471718249733,-0.285306937,51.50844568,16,0.0,2.134471718249733,-0.37805309407246396,-0.19847625722783446,0.0,19/04/2020
E02000265,West Ealing,E09000009,Ealing,28,10676,2.6227051330086173,-0.32555232300000003,51.50883111,16,0.0,1.3113525665043086,-0.37805309407246396,-1.0215954089732588,0.0,19/04/2020
E02000266,Norwood Green North & Windmill Park,E09000009,Ealing,88,11456,7.681564245810056,-0.356862379,51.50685433,16,1.1347765363128492,5.324720670391061,0.7567234422403852,2.9917726949134935,9.76931169221521,19/04/2020
E02000267,Hanwell,E09000009,Ealing,15,7305,2.0533880903490758,-0.338258785,51.50680537,16,0.6844626967830253,2.0533880903490758,0.30640960271056134,-0.2795598851284917,8.914938382927563,19/04/2020
E02000268,St Mary's,E09000009,Ealing,3,8944,0.3354203935599284,-0.301396112,51.50518813,16,0.0,0.3354203935599284,-0.37805309407246396,-1.997527581917639,0.0,19/04/2020
E02000269,Northfields,E09000009,Ealing,23,8021,2.867472883680339,-0.314050502,51.50497261,16,0.4986909362922329,1.745418277022815,0.12063784221976892,-0.5875296984547524,8.075217914036669,19/04/2020
E02000270,South Acton,E09000009,Ealing,32,7778,4.114168166623811,-0.27272320899999997,51.50269388,16,0.5142710208279764,3.4713293905888403,0.13621792675551242,1.1383814151112728,8.15599639314698,19/04/2020
E02000271,Bedford Park,E09000009,Ealing,7,6895,1.015228426395939,-0.257698498,51.50156661,16,0.0,1.015228426395939,-0.37805309407246396,-1.3177195490816285,0.0,19/04/2020
E02000272,Elthorne Park,E09000009,Ealing,7,6470,1.0819165378670788,-0.329454072,51.49993849,16,0.0,0.46367851622874806,-0.37805309407246396,-1.8692694592488195,0.0,19/04/2020
E02000274,Southall Green,E09000009,Ealing,59,14155,4.168138466972801,-0.39113070200000005,51.50016322,16,0.7064641469445425,3.179088661250441,0.32841105287207856,0.8461406857728737,8.977682596934175,19/04/2020
E02000275,Norwood Green South,E09000009,Ealing,42,7472,5.620985010706638,-0.37239008,51.49786419,16,1.2044967880085653,4.14882226980728,0.8264436939361013,1.8158742943297121,9.815900210399759,19/04/2020
E02000276,South Ealing,E09000009,Ealing,6,6532,0.9185548071034905,-0.310535497,51.49657377,16,0.0,0.9185548071034905,-0.37805309407246396,-1.414393168374077,0.0,19/04/2020
E02000277,Bullsmoor & Freezywater,E09000010,Enfield,10,7652,1.3068478829064296,-0.03576273,51.6778684,16,0.0,0.3920543648719289,-0.37805309407246396,-1.9408936106056385,0.0,19/04/2020
E02000278,Turkey Street,E09000010,Enfield,20,9837,2.033140185015757,-0.046097597000000004,51.67477335,16,0.7115990647555149,1.7281691572633933,0.333545970683051,-0.6047788182141742,8.993838292756237,19/04/2020
E02000279,Enfield Lock,E09000010,Enfield,16,13053,1.2257718532138207,-0.020894197,51.67239762,16,0.0,1.2257718532138207,-0.37805309407246396,-1.1071761222637468,0.0,19/04/2020
E02000280,Chase & Crews Hill,E09000010,Enfield,21,8532,2.461322081575246,-0.105476239,51.67802804,16,0.5860290670417253,1.8752930145335207,0.20797597296926135,-0.4576549609440468,8.509543131950707,19/04/2020
E02000281,Carterhatch & Forty Hall,E09000010,Enfield,37,9311,3.9737944366877884,-0.064753904,51.66653933,16,0.3221995489206315,1.933197293523789,-0.05585354515183244,-0.3997506819537784,6.720018034265104,19/04/2020
E02000282,Enfield Wash,E09000010,Enfield,25,10054,2.4865725084543464,-0.045970757,51.66461357,16,0.2983887010145216,2.188183807439825,-0.07966439305794237,-0.14476416803774228,6.561842500751427,19/04/2020
E02000283,Brimsdown Avenue,E09000010,Enfield,3,8840,0.3393665158371041,-0.035555679,51.66049934,16,0.0,0.3393665158371041,-0.37805309407246396,-1.9935814596404633,0.0,19/04/2020
E02000284,Chase Side,E09000010,Enfield,17,8654,1.9644095216085047,-0.08710556800000001,51.6592536,16,0.0,1.9644095216085047,-0.37805309407246396,-0.3685384538690628,0.0,19/04/2020
E02000285,Enfield Town North,E09000010,Enfield,8,6435,1.2432012432012431,-0.072838828,51.65862313,16,0.0,1.2432012432012431,-0.37805309407246396,-1.0897467322763243,0.0,19/04/2020
E02000286,Chase Farm & The Ridgeway,E09000010,Enfield,43,8517,5.048726077257251,-0.10160459,51.66052348,16,1.8785957496771164,4.461664905483151,1.5005426556046524,2.128716930005584,9.971445746919146,19/04/2020
E02000287,Cockfosters & Hadley Wood,E09000010,Enfield,11,7156,1.5371716042481833,-0.153350895,51.66374754,16,0.0,1.5371716042481833,-0.37805309407246396,-0.7957763712293842,0.0,19/04/2020
E02000288,Southbury East,E09000010,Enfield,25,11338,2.204974422296701,-0.051002195,51.65133759,16,0.44099488445934026,1.587581584053625,0.0629417903868763,-0.7453663914239426,7.677712654042681,19/04/2020
E02000289,World's End,E09000010,Enfield,16,6597,2.4253448537213886,-0.115891381,51.6540744,16,0.6063362134303472,1.9705926936486282,0.2282831193578832,-0.3623552818289393,8.615118725578599,19/04/2020
E02000290,Brimsdown & Ponders End,E09000010,Enfield,7,6949,1.0073391854943157,-0.024615555,51.65038042,16,0.0,1.0073391854943157,-0.37805309407246396,-1.3256087899832518,0.0,19/04/2020
E02000291,Enfield Town South & Bush Hill Park,E09000010,Enfield,53,10253,5.169218765239442,-0.07378517799999999,51.64600815,16,1.3654540134594753,2.7309080269189505,0.9874009193870112,0.397960051441383,9.877517282837392,19/04/2020
E02000292,Southbury West,E09000010,Enfield,23,9832,2.339300244100895,-0.062395345,51.64585538,16,0.3051261187957689,1.6273393002441008,-0.07292697527669506,-0.7056086752334667,6.612563871355576,19/04/2020
E02000293,Grange Park,E09000010,Enfield,10,6472,1.5451174289245984,-0.093747328,51.64397629,16,0.0,1.5451174289245984,-0.37805309407246396,-0.7878305465529691,0.0,19/04/2020
E02000294,Ponders End South,E09000010,Enfield,47,9425,4.986737400530504,-0.037955886,51.63737182,16,0.3183023872679045,1.5915119363395225,-0.05975070680455946,-0.741436039138045,6.694469492034866,19/04/2020
E02000295,Oakwood Park & Highlands,E09000010,Enfield,10,9043,1.1058277120424638,-0.119472729,51.63941491,16,0.0,0.7740793984297247,-0.37805309407246396,-1.5588685770478428,0.0,19/04/2020
E02000296,Southgate,E09000010,Enfield,61,10450,5.837320574162679,-0.133302604,51.64203417,16,2.200956937799043,4.78468899521531,1.822903843726579,2.4517410197377427,9.987977156597536,19/04/2020
E02000297,Bury Street West & Village Road,E09000010,Enfield,18,9620,1.8711018711018712,-0.080013179,51.63548199,16,0.0,1.5592515592515594,-0.37805309407246396,-0.773696416226008,0.0,19/04/2020
E02000298,Winchmore Hill,E09000010,Enfield,24,8063,2.9765595932035223,-0.104772244,51.63339345,16,0.7441398983008806,2.232419694902642,0.3660868042284166,-0.10052828057492569,9.089645326119628,19/04/2020
E02000299,Lower Edmonton North,E09000010,Enfield,28,10052,2.785515320334262,-0.053288978,51.63209696,16,0.29844807003581375,1.6912057302029448,-0.07960502403665021,-0.6417422452746226,6.562969642320409,19/04/2020
E02000300,Haslebury North,E09000010,Enfield,36,9036,3.9840637450199203,-0.065964959,51.6314166,16,0.33200531208499334,3.430721558211598,-0.046047781987470615,1.0977735827340305,6.81507363991584,19/04/2020
E02000301,Lower Edmonton South,E09000010,Enfield,19,11026,1.723199709776891,-0.036116014,51.62693959,16,0.27208416470161434,0.9976419372392527,-0.10596892937084962,-1.3353060382383148,6.417944093778178,19/04/2020
E02000302,Palmers Green East,E09000010,Enfield,11,8608,1.2778810408921932,-0.09148438,51.62535525,16,0.0,1.2778810408921932,-0.37805309407246396,-1.0550669345853743,0.0,19/04/2020
E02000303,Haslebury South,E09000010,Enfield,31,9154,3.3864977059209087,-0.070390421,51.62287323,16,0.8739348918505572,2.6218046755516715,0.4958817977780932,0.288856700074104,9.404869251577999,19/04/2020
E02000304,Southgate Green,E09000010,Enfield,39,8211,4.7497259773474605,-0.12387116599999999,51.62346235,16,0.608939227865059,2.435756911460236,0.2308861337925951,0.10280893598266871,8.63014727983168,19/04/2020
E02000305,Palmers Green West,E09000010,Enfield,25,8943,2.7954825002795483,-0.107037414,51.62240688,16,1.3418316001341832,2.1245667002124566,0.9637785060617192,-0.20838127526511085,9.868500150285543,19/04/2020
E02000306,Edmonton Green,E09000010,Enfield,28,9208,3.040834057341442,-0.047912252,51.61849682,16,0.0,2.6064291920069502,-0.37805309407246396,0.27348121652938273,0.0,19/04/2020
E02000307,Tatem Park,E09000010,Enfield,29,10153,2.8562986309465184,-0.083180805,51.62008092,16,0.0,1.5758888998325618,-0.37805309407246396,-0.7570590756450057,0.0,19/04/2020
E02000308,New Southgate & Arnos Grove,E09000010,Enfield,12,8397,1.429081814933905,-0.134071999,51.61535621,16,0.0,1.0718113612004287,-0.37805309407246396,-1.2611366142771387,0.0,19/04/2020
E02000309,Upper Edmonton East & Meridian Water,E09000010,Enfield,45,12354,3.642544924720738,-0.051837459,51.61152343,16,0.32378177108628786,2.7521450542334467,-0.054271322986176096,0.4191970787558792,6.749323715058611,19/04/2020
