msoa_code,msoa_name,local_auth_code,local_auth_name,total_population_mid_2018,covid_19_deaths,covid_19_deaths_per_thousand,ons_total_deaths,ons_deaths_per_thousand,total_cases,cases_per_thousand,cx,cy,population_density,over_70_prop,proportion_at_risk_jobs,insecure_proportion,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,hypertension,obesity,diabetes,asthma,heart_disease,income_rank,education_rank,health_rank,housing_rank,living_environment_rank
E02000869,Columbia Road,E09000030,Tower Hamlets,6589,3,0.455304295037183,7,1.062376688420094,16,2.4282895735316434,-0.071425696,51.52834198,0.7126483831354893,0.0602519350432539,0.221455674370473,0.182131769575716,0.436985100788781,0.0781770376862401,0.250131463628396,0.00964066608238387,0.25757575757575757,0.38281250000000006,0.4269911504424778,0.5532407407407408,0.37269372693726943,0.13379910150442054,0.4878401902824937,0.16468033356497566,0.2859821121431028,0.20082424145894723
E02000870,Bethnal Green East,E09000030,Tower Hamlets,6924,3,0.433275563258232,6,0.8665511265164645,15,2.166377816291161,-0.04861479900000001,51.52765184,0.6594351207531725,0.0527151935297515,0.266601878846777,0.230644638807904,0.45978076269878,0.0599042766712984,0.287478771035973,0.0117338273892234,0.15993265993265993,0.33593750000000006,0.28650442477876104,0.5092592592592592,0.22878228782287824,0.14969064253625158,0.35838259880384016,0.19993050729673387,0.3121431028551771,0.24667516126463326
E02000871,Bromley-by-Bow East,E09000030,Tower Hamlets,11424,7,0.612745098039215,7,0.6127450980392157,25,2.1883753501400562,-0.013833445,51.52511429,0.5137126483831356,0.0401785714285714,0.310612855007474,0.269357249626308,0.719823070655337,0.121406122686532,0.469910371318822,0.0188569433127691,0.22138047138047146,0.41741071428571425,0.4059734513274337,0.7291666666666666,0.24354243542435422,0.06382196358055284,0.1830607214877885,0.339367616400278,0.2510147918816649,0.45177988373019035
E02000872,Brick Lane North,E09000030,Tower Hamlets,9069,2,0.220531480868894,2,0.22053148086889404,16,1.7642518469511523,-0.069362739,51.52459599,0.6606631191158413,0.0356158341603263,0.199639825057885,0.156676099819913,0.510598586855086,0.0622583655512598,0.335421943740834,0.0134648713504866,0.17340067340067344,0.35267857142857145,0.3573008849557522,0.5277777777777777,0.29889298892988925,0.1712257590049401,0.5043864940795257,0.18403405142460041,0.20110079119367044,0.2025762522895596
E02000873,Mile End West,E09000030,Tower Hamlets,10790,4,0.370713623725671,7,0.6487488415199258,16,1.4828544949026876,-0.041900396,51.52497578,0.6946377404830127,0.0407784986098239,0.296273671350031,0.259926695174099,0.574773327212211,0.0694364742339033,0.349936875932514,0.0250200849305635,0.14983164983164987,0.33482142857142866,0.29535398230088494,0.38888888888888884,0.2177121771217712,0.24073926041983085,0.3111222185835675,0.25389159138290485,0.21424148606811144,0.1192561917655491
E02000874,Bethnal Green Central,E09000030,Tower Hamlets,8035,1,0.124455507156191,1,0.12445550715619166,9,1.120099564405725,-0.052779401,51.52464705,0.8391322144903808,0.0373366521468574,0.308030803080308,0.255592225889256,0.662926076588581,0.0747650441857203,0.473418431757609,0.0154299340720998,0.17845117845117842,0.36160714285714285,0.375,0.511574074074074,0.26199261992619927,0.10359877855761082,0.286388941553629,0.22077831827658098,0.2136394908840729,0.23459026837620453
E02000875,Bromley-by-Bow West,E09000030,Tower Hamlets,13597,6,0.441273810399352,8,0.5883650805324704,31,2.279914687063323,-0.022204485,51.52243308,0.5669259107654524,0.0300801647422225,0.297282608695652,0.252173913043478,0.652436440677966,0.116843220338983,0.411334745762711,0.0132415254237288,0.22643097643097643,0.38839285714285715,0.3816371681415929,0.6203703703703703,0.23616236162361626,0.09480567235287535,0.2531412123614678,0.3466643502432245,0.23199174406604747,0.4017679382017998
E02000876,Bethnal Green South,E09000030,Tower Hamlets,8136,1,0.122910521140609,2,0.24582104228121926,15,1.8436578171091444,-0.059455454000000005,51.52264552,0.5231273024969301,0.0276548672566371,0.251681957186544,0.199082568807339,0.623276964615603,0.0606792667329828,0.442518118516413,0.0189000994742077,0.18686868686868696,0.37388392857142855,0.4336283185840708,0.4629629629629629,0.2841328413284133,0.1577803002446082,0.4788948447922232,0.08299166087560805,0.20619195046439628,0.21101775901887396
E02000877,Mile End East & Burdett Estate,E09000030,Tower Hamlets,12914,3,0.232306024469567,5,0.38717670744927984,18,1.3938361468174074,-0.030249097000000003,51.5201106,0.48465002046663946,0.0398017655257859,0.311075781664017,0.284843667196608,0.679689890849739,0.098949301234316,0.471794348668774,0.019177802713455,0.25757575757575757,0.38169642857142866,0.40929203539823,0.6041666666666666,0.2398523985239852,0.12470223344897599,0.2270118409486548,0.28697011813759554,0.18410732714138286,0.26527036712590585
E02000878,Spitalfields,E09000030,Tower Hamlets,11738,3,0.255580166979042,5,0.4259669449650707,18,1.5334810018742546,-0.071572922,51.51903125,0.6475644699140402,0.0438745953314022,0.21220418540974,0.159788773714062,0.547345907058137,0.0447209799727785,0.389947501458292,0.0213882947695897,0.18602693602693599,0.26227678571428575,0.41039823008849563,0.4629629629629629,0.3321033210332104,0.12243201330157155,0.5046450300763543,0.12366226546212647,0.20158238734090128,0.09476785856494387
E02000879,Stepney Green,E09000030,Tower Hamlets,9258,8,0.864117519982717,10,1.080146899978397,40,4.320587599913588,-0.048287519,51.51728311,0.692181743757675,0.0789587383884208,0.298468556533073,0.264907135874878,0.593266963583966,0.0573749017553052,0.415640555410007,0.0165051087241288,0.36531986531986527,0.46986607142857145,0.5575221238938053,0.6342592592592592,0.4538745387453875,0.12132887815952292,0.39880039297471515,0.23587560806115357,0.2604919160646714,0.21858326033288208
E02000880,Whitechapel,E09000030,Tower Hamlets,6576,1,0.152068126520681,2,0.30413625304136255,7,1.0644768856447688,-0.05591296,51.51739471,0.6230045026606632,0.0437956204379562,0.277287319422151,0.231540930979133,0.635387811634349,0.0484764542936288,0.461045706371191,0.0221606648199446,0.287037037037037,0.40736607142857145,0.5011061946902654,0.4652777777777777,0.3505535055350554,0.1718812451038386,0.5673658629069788,0.14355455177206392,0.23044375644994838,0.21067930238114202
